trial0023, 000600, AA_B201, 516, 4, 129.238383, AA_B202, 436, 4, 109.249615, AA_B203, 606, 4, 151.574485, AA_B204, 506, 4, 126.742235, AA_B205, 566, 4, 141.619704, AA_B206, 525, 4, 131.467575, AA_B207, 603, 4, 150.900606, AA_B208, 447, 4, 111.794117, AA_B209, 550, 4, 137.683470, AA_B210, 510, 4, 127.721107, ZIC, 3779, 44, 85.904518, ZIP, 5175, 44, 117.619001, 128, 142, 
trial0024, 000600, AA_B201, 471, 4, 117.842769, AA_B202, 536, 4, 134.140962, AA_B203, 473, 4, 118.414559, AA_B204, 533, 4, 133.350815, AA_B205, 527, 4, 131.833158, AA_B206, 525, 4, 131.265698, AA_B207, 646, 4, 161.698122, AA_B208, 521, 4, 130.396075, AA_B209, 470, 4, 117.672399, AA_B210, 544, 4, 136.150389, ZIC, 4508, 44, 102.471429, ZIP, 5057, 44, 114.936303, 132, 141, 
trial0025, 000600, AA_B201, 531, 4, 132.992319, AA_B202, 572, 4, 143.182881, AA_B203, 534, 4, 133.555396, AA_B204, 533, 4, 133.380642, AA_B205, 534, 4, 133.528605, AA_B206, 413, 4, 103.444344, AA_B207, 561, 4, 140.373474, AA_B208, 493, 4, 123.461704, AA_B209, 505, 4, 126.269941, AA_B210, 520, 4, 130.085369, ZIC, 3898, 44, 88.604988, ZIP, 5102, 44, 115.960951, 118, 130, 
trial0026, 000600, AA_B201, 448, 4, 112.136335, AA_B202, 398, 4, 99.703029, AA_B203, 437, 4, 109.410975, AA_B204, 523, 4, 130.782003, AA_B205, 531, 4, 132.913259, AA_B206, 458, 4, 114.544483, AA_B207, 442, 4, 110.579833, AA_B208, 515, 4, 128.838676, AA_B209, 482, 4, 120.688456, AA_B210, 510, 4, 127.506978, ZIC, 3789, 44, 86.114747, ZIP, 5274, 44, 119.875796, 122, 135, 
trial0027, 000600, AA_B201, 541, 4, 135.402072, AA_B202, 400, 4, 100.041419, AA_B203, 586, 4, 146.616364, AA_B204, 521, 4, 130.388728, AA_B205, 520, 4, 130.246391, AA_B206, 445, 4, 111.271169, AA_B207, 516, 4, 129.052848, AA_B208, 511, 4, 127.755099, AA_B209, 563, 4, 140.801174, AA_B210, 504, 4, 126.151798, ZIC, 3730, 44, 84.792728, ZIP, 5523, 44, 125.527539, 131, 138, 
trial0028, 000600, AA_B201, 547, 4, 136.993026, AA_B202, 544, 4, 136.028043, AA_B203, 500, 4, 125.153436, AA_B204, 457, 4, 114.348743, AA_B205, 457, 4, 114.441783, AA_B206, 496, 4, 124.138437, AA_B207, 516, 4, 129.175306, AA_B208, 529, 4, 132.434625, AA_B209, 472, 4, 118.245517, AA_B210, 478, 4, 119.600682, ZIC, 3957, 44, 89.954520, ZIP, 4930, 44, 112.062789, 121, 130, 
trial0029, 000600, AA_B201, 473, 4, 118.493897, AA_B202, 503, 4, 125.827478, AA_B203, 505, 4, 126.331975, AA_B204, 558, 4, 139.506654, AA_B205, 500, 4, 125.131446, AA_B206, 505, 4, 126.371650, AA_B207, 519, 4, 129.939709, AA_B208, 505, 4, 126.403665, AA_B209, 533, 4, 133.307608, AA_B210, 489, 4, 122.272223, ZIC, 3750, 44, 85.249812, ZIP, 5271, 44, 119.810523, 118, 128, 
trial0030, 000600, AA_B201, 522, 4, 130.500080, AA_B202, 580, 4, 145.092786, AA_B203, 502, 4, 125.520909, AA_B204, 502, 4, 125.649705, AA_B205, 519, 4, 129.894425, AA_B206, 431, 4, 107.824862, AA_B207, 473, 4, 118.327893, AA_B208, 554, 4, 138.569210, AA_B209, 533, 4, 133.298794, AA_B210, 628, 4, 157.027499, ZIC, 3806, 44, 86.513982, ZIP, 4956, 44, 112.649094, 113, 127, 
trial0031, 000600, AA_B201, 445, 4, 111.454440, AA_B202, 540, 4, 135.233412, AA_B203, 537, 4, 134.495416, AA_B204, 583, 4, 145.838612, AA_B205, 508, 4, 127.245521, AA_B206, 547, 4, 136.869438, AA_B207, 482, 4, 120.724594, AA_B208, 548, 4, 137.236443, AA_B209, 529, 4, 132.387459, AA_B210, 529, 4, 132.389832, ZIC, 3727, 44, 84.720903, ZIP, 5063, 44, 115.085900, 116, 136, 
trial0032, 000600, AA_B201, 460, 4, 115.113395, AA_B202, 501, 4, 125.283285, AA_B203, 547, 4, 136.936560, AA_B204, 535, 4, 133.944006, AA_B205, 464, 4, 116.237004, AA_B206, 533, 4, 133.412945, AA_B207, 502, 4, 125.632544, AA_B208, 435, 4, 108.964208, AA_B209, 492, 4, 123.162843, AA_B210, 500, 4, 125.120051, ZIC, 3897, 44, 88.568896, ZIP, 4979, 44, 113.175936, 137, 142, 
trial0033, 000600, AA_B201, 539, 4, 134.865780, AA_B202, 489, 4, 122.268672, AA_B203, 488, 4, 122.043536, AA_B204, 506, 4, 126.698672, AA_B205, 494, 4, 123.658772, AA_B206, 505, 4, 126.493956, AA_B207, 512, 4, 128.247035, AA_B208, 513, 4, 128.416497, AA_B209, 546, 4, 136.675290, AA_B210, 541, 4, 135.373141, ZIC, 3770, 44, 85.692442, ZIP, 5017, 44, 114.035617, 113, 123, 
trial0034, 000600, AA_B201, 483, 4, 120.823796, AA_B202, 569, 4, 142.363917, AA_B203, 537, 4, 134.342317, AA_B204, 548, 4, 137.187250, AA_B205, 465, 4, 116.468492, AA_B206, 505, 4, 126.379391, AA_B207, 485, 4, 121.413852, AA_B208, 475, 4, 118.892156, AA_B209, 481, 4, 120.391793, AA_B210, 511, 4, 127.946269, ZIC, 3725, 44, 84.659250, ZIP, 5177, 44, 117.662638, 113, 120, 
trial0035, 000600, AA_B201, 500, 4, 125.107473, AA_B202, 523, 4, 130.865932, AA_B203, 511, 4, 127.874793, AA_B204, 566, 4, 141.534612, AA_B205, 499, 4, 124.794945, AA_B206, 469, 4, 117.260869, AA_B207, 480, 4, 120.194298, AA_B208, 462, 4, 115.568218, AA_B209, 458, 4, 114.502638, AA_B210, 514, 4, 128.506352, ZIC, 4144, 44, 94.190783, ZIP, 4982, 44, 113.244660, 115, 135, 
trial0036, 000600, AA_B201, 455, 4, 113.916970, AA_B202, 529, 4, 132.283712, AA_B203, 548, 4, 137.178522, AA_B204, 501, 4, 125.386255, AA_B205, 441, 4, 110.257981, AA_B206, 460, 4, 115.068728, AA_B207, 501, 4, 125.273242, AA_B208, 519, 4, 129.809488, AA_B209, 433, 4, 108.292240, AA_B210, 419, 4, 104.796760, ZIC, 3959, 44, 89.997047, ZIP, 4897, 44, 111.297144, 127, 129, 
trial0037, 000600, AA_B201, 473, 4, 118.365506, AA_B202, 480, 4, 120.168203, AA_B203, 506, 4, 126.624471, AA_B204, 458, 4, 114.710128, AA_B205, 430, 4, 107.529795, AA_B206, 573, 4, 143.261375, AA_B207, 461, 4, 115.432068, AA_B208, 502, 4, 125.629420, AA_B209, 459, 4, 114.864810, AA_B210, 500, 4, 125.217626, ZIC, 4455, 44, 101.261566, ZIP, 5108, 44, 116.097216, 127, 144, 
trial0038, 000600, AA_B201, 496, 4, 124.175992, AA_B202, 489, 4, 122.415185, AA_B203, 536, 4, 134.096345, AA_B204, 489, 4, 122.279484, AA_B205, 487, 4, 121.875546, AA_B206, 411, 4, 102.930308, AA_B207, 488, 4, 122.049484, AA_B208, 478, 4, 119.682337, AA_B209, 455, 4, 113.877533, AA_B210, 482, 4, 120.667433, ZIC, 4008, 44, 91.106456, ZIP, 5081, 44, 115.479940, 124, 139, 
trial0039, 000600, AA_B201, 510, 4, 127.633011, AA_B202, 481, 4, 120.449320, AA_B203, 416, 4, 104.138265, AA_B204, 523, 4, 130.776204, AA_B205, 517, 4, 129.460916, AA_B206, 518, 4, 129.749762, AA_B207, 507, 4, 126.963480, AA_B208, 446, 4, 111.653657, AA_B209, 492, 4, 123.078973, AA_B210, 529, 4, 132.321673, ZIC, 3828, 44, 87.013523, ZIP, 5167, 44, 117.443271, 126, 135, 
