117.140836 125.880202 134.44436 118.455269 112.201637 134.242938 105.998739 124.405126 144.027376 129.657637 113.892147 81.974587 121.743934
105.155714 131.47385 111.668481 132.322243 112.493735 116.375909 128.904078 131.813092 122.167397 141.182932 129.285325 88.418861 121.913616
123.08697 133.867508 151.189757 122.544863 140.824349 126.029335 131.055664 154.998038 130.064721 139.570073 141.453672 84.449494 120.851874
123.619771 119.717842 124.560926 134.04664 144.911361 124.625405 141.085672 144.083888 130.224346 145.136889 144.761459 80.879187 120.164068
110.841356 143.327161 116.3876 120.178289 123.339315 142.03572 123.393127 135.480947 127.925248 118.777295 137.622791 93.693241 122.051409
116.981942 112.0545 115.195583 113.781227 140.544126 116.982582 103.776125 122.005333 119.224527 142.839258 137.728022 88.928969 123.356193
126.711582 135.516885 128.378337 137.456608 126.034533 132.93618 129.807835 128.465751 131.547774 123.062884 149.216733 97.801718 119.163272
101.778931 148.068065 136.694099 134.622147 136.91609 135.828327 126.74089 129.924148 131.74391 131.388166 139.800591 93.375853 116.555478
95.67048 141.294105 126.599968 133.574174 124.216778 127.483638 138.495513 129.180152 120.866933 153.191775 130.065391 87.736613 118.591669
133.129808 130.507716 125.965965 132.218687 126.612296 138.062151 117.792258 135.956441 134.196287 127.951751 107.126347 96.336249 117.411959
80.08597 125.883183 125.306444 122.08119 125.245769 139.205796 140.376356 130.316976 121.578703 135.894189 130.120301 83.999499 112.241876
105.113004 108.196172 121.113839 118.905037 126.929374 130.353692 124.921458 138.928512 127.380749 133.336853 130.764338 86.135003 119.415631
119.496111 128.680929 119.572971 117.383425 124.982006 159.951847 122.011313 128.709185 122.512116 133.171405 149.57127 88.575582 121.079638
115.704613 147.198374 121.643435 128.36314 124.532493 135.719444 109.317609 133.508761 129.454051 128.6586 139.383161 87.931158 121.36578
106.278264 122.655131 127.785138 135.667152 137.955064 152.949558 126.591176 140.21948 114.832647 135.643566 118.372135 84.240453 125.400519
104.741776 151.669379 121.700493 117.234186 114.972081 128.142731 115.393772 117.751338 122.751905 110.354497 149.669229 86.024534 121.327158
