trial0062, AA, 3183, 20, 159.155349, AA_Clever, 2842, 20, 142.103709, ZIC, 1800, 20, 90.019681, ZIP, 2644, 20, 132.221260, 97, 105, 
trial0063, AA, 2463, 20, 123.180331, AA_Clever, 2260, 20, 113.000678, ZIC, 3033, 20, 151.669463, ZIP, 2730, 20, 136.549528, 93, 95, 
trial0064, AA, 2883, 20, 144.164728, AA_Clever, 2536, 20, 126.812068, ZIC, 2749, 20, 137.469105, ZIP, 3113, 20, 155.654098, 90, 101, 
trial0065, AA, 2611, 20, 130.576570, AA_Clever, 2600, 20, 130.015228, ZIC, 2043, 20, 102.159852, ZIP, 2744, 20, 137.248349, 78, 82, 
trial0066, AA, 3167, 20, 158.379358, AA_Clever, 2216, 20, 110.832419, ZIC, 1921, 20, 96.073726, ZIP, 3192, 20, 159.614496, 85, 109, 
trial0067, AA, 2408, 20, 120.445201, AA_Clever, 2463, 20, 123.156808, ZIC, 2042, 20, 102.135358, ZIP, 4089, 20, 204.462633, 80, 88, 
trial0068, AA, 2369, 20, 118.485804, AA_Clever, 2747, 20, 137.360347, ZIC, 2589, 20, 129.454588, ZIP, 3013, 20, 150.699261, 85, 95, 
trial0069, AA, 2780, 20, 139.046216, AA_Clever, 2679, 20, 133.977058, ZIC, 2504, 20, 125.230006, ZIP, 2464, 20, 123.246721, 88, 124, 
trial0070, AA, 2559, 20, 127.954417, AA_Clever, 2473, 20, 123.691901, ZIC, 2946, 20, 147.308226, ZIP, 2474, 20, 123.745456, 93, 114, 
trial0071, AA, 2681, 20, 134.071935, AA_Clever, 2253, 20, 112.666169, ZIC, 2374, 20, 118.712991, ZIP, 2654, 20, 132.748904, 91, 119, 
trial0072, AA, 2648, 20, 132.410984, AA_Clever, 3374, 20, 168.736358, ZIC, 1591, 20, 79.582099, ZIP, 2897, 20, 144.870560, 85, 97, 
trial0073, AA, 2540, 20, 127.045400, AA_Clever, 2274, 20, 113.732644, ZIC, 2683, 20, 134.152405, ZIP, 2067, 20, 103.369551, 84, 97, 
trial0074, AA, 3028, 20, 151.432255, AA_Clever, 3063, 20, 153.170132, ZIC, 2029, 20, 101.454069, ZIP, 2090, 20, 104.543545, 99, 100, 
trial0075, AA, 2993, 20, 149.667619, AA_Clever, 1964, 20, 98.201543, ZIC, 2385, 20, 119.258347, ZIP, 1905, 20, 95.272491, 103, 106, 
trial0076, AA, 2772, 20, 138.625306, AA_Clever, 3890, 20, 194.525205, ZIC, 2354, 20, 117.740402, ZIP, 1294, 20, 64.709087, 80, 91, 
trial0077, AA, 2497, 20, 124.899847, AA_Clever, 2389, 20, 119.479477, ZIC, 2674, 20, 133.720085, ZIP, 3134, 20, 156.700591, 85, 90, 
