trial0028, 000600, AA_L00, 525, 4, 131.385988, AA_L01, 484, 4, 121.189461, AA_L02, 515, 4, 128.750253, AA_L03, 537, 4, 134.435114, AA_L04, 599, 4, 149.899797, AA_L05, 588, 4, 147.198844, AA_L06, 429, 4, 107.479139, AA_L07, 503, 4, 125.955530, AA_L08, 507, 4, 126.961698, AA_L09, 604, 4, 151.051539, AA_L10, 584, 4, 146.157246, ZIC, 3730, 44, 84.780029, ZIP, 5163, 44, 117.359552, 126, 188, 
trial0029, 000600, AA_L00, 558, 4, 139.662738, AA_L01, 520, 4, 130.075779, AA_L02, 517, 4, 129.381532, AA_L03, 575, 4, 143.886244, AA_L04, 467, 4, 116.750189, AA_L05, 526, 4, 131.525125, AA_L06, 521, 4, 130.488403, AA_L07, 516, 4, 129.175426, AA_L08, 546, 4, 136.513163, AA_L09, 448, 4, 112.163994, AA_L10, 506, 4, 126.530361, ZIC, 3884, 44, 88.292800, ZIP, 5292, 44, 120.284204, 114, 124, 
trial0030, 000600, AA_L00, 461, 4, 115.499299, AA_L01, 403, 4, 100.822420, AA_L02, 486, 4, 121.733982, AA_L03, 530, 4, 132.737056, AA_L04, 428, 4, 107.091041, AA_L05, 483, 4, 120.767399, AA_L06, 480, 4, 120.221157, AA_L07, 443, 4, 110.790532, AA_L08, 445, 4, 111.251190, AA_L09, 485, 4, 121.476845, AA_L10, 478, 4, 119.534930, ZIC, 4174, 44, 94.871664, ZIP, 5107, 44, 116.089623, 125, 128, 
trial0031, 000600, AA_L00, 485, 4, 121.348148, AA_L01, 515, 4, 128.926204, AA_L02, 573, 4, 143.338500, AA_L03, 460, 4, 115.080354, AA_L04, 426, 4, 106.535480, AA_L05, 480, 4, 120.238375, AA_L06, 553, 4, 138.346343, AA_L07, 469, 4, 117.286389, AA_L08, 536, 4, 134.129140, AA_L09, 528, 4, 132.181700, AA_L10, 499, 4, 124.897648, ZIC, 4203, 44, 95.536380, ZIP, 4838, 44, 109.958322, 126, 133, 
trial0032, 000600, AA_L00, 582, 4, 145.502023, AA_L01, 464, 4, 116.114766, AA_L02, 486, 4, 121.732597, AA_L03, 612, 4, 153.161242, AA_L04, 571, 4, 142.933851, AA_L05, 522, 4, 130.673439, AA_L06, 497, 4, 124.375654, AA_L07, 492, 4, 123.066404, AA_L08, 555, 4, 138.800353, AA_L09, 614, 4, 153.719939, AA_L10, 544, 4, 136.131362, ZIC, 3228, 44, 73.382886, ZIP, 5285, 44, 120.120603, 124, 133, 
trial0033, 000600, AA_L00, 536, 4, 134.163674, AA_L01, 485, 4, 121.279422, AA_L02, 452, 4, 113.141240, AA_L03, 525, 4, 131.357070, AA_L04, 501, 4, 125.454493, AA_L05, 515, 4, 128.805525, AA_L06, 521, 4, 130.330261, AA_L07, 519, 4, 129.983547, AA_L08, 480, 4, 120.237302, AA_L09, 542, 4, 135.519521, AA_L10, 421, 4, 105.497523, ZIC, 3876, 44, 88.105660, ZIP, 5439, 44, 123.619833, 146, 179, 
trial0034, 000600, AA_L00, 435, 4, 108.819627, AA_L01, 488, 4, 122.200854, AA_L02, 547, 4, 136.949084, AA_L03, 518, 4, 129.505800, AA_L04, 437, 4, 109.392852, AA_L05, 451, 4, 112.799628, AA_L06, 552, 4, 138.222100, AA_L07, 479, 4, 119.813178, AA_L08, 522, 4, 130.716699, AA_L09, 513, 4, 128.483586, AA_L10, 544, 4, 136.045397, ZIC, 4223, 44, 95.983977, ZIP, 4778, 44, 108.611587, 137, 138, 
trial0035, 000600, AA_L00, 431, 4, 107.951027, AA_L01, 441, 4, 110.374819, AA_L02, 494, 4, 123.615076, AA_L03, 477, 4, 119.296442, AA_L04, 558, 4, 139.668963, AA_L05, 503, 4, 125.918559, AA_L06, 441, 4, 110.458803, AA_L07, 479, 4, 119.917721, AA_L08, 521, 4, 130.461378, AA_L09, 439, 4, 109.926071, AA_L10, 555, 4, 138.914871, ZIC, 3914, 44, 88.969737, ZIP, 5126, 44, 116.507196, 127, 128, 
trial0036, 000600, AA_L00, 475, 4, 118.946783, AA_L01, 453, 4, 113.392883, AA_L02, 503, 4, 125.840039, AA_L03, 426, 4, 106.609475, AA_L04, 477, 4, 119.295275, AA_L05, 485, 4, 121.468255, AA_L06, 448, 4, 112.095428, AA_L07, 458, 4, 114.666445, AA_L08, 540, 4, 135.174178, AA_L09, 554, 4, 138.556661, AA_L10, 461, 4, 115.462433, ZIC, 4160, 44, 94.562795, ZIP, 5041, 44, 114.572854, 131, 138, 
trial0037, 000600, AA_L00, 570, 4, 142.717330, AA_L01, 555, 4, 138.823099, AA_L02, 529, 4, 132.427799, AA_L03, 594, 4, 148.552208, AA_L04, 555, 4, 138.753918, AA_L05, 514, 4, 128.569563, AA_L06, 498, 4, 124.682563, AA_L07, 492, 4, 123.186459, AA_L08, 505, 4, 126.450040, AA_L09, 528, 4, 132.225664, AA_L10, 507, 4, 126.826580, ZIC, 4052, 44, 92.101974, ZIP, 5570, 44, 126.605733, 123, 135, 
trial0038, 000600, AA_L00, 503, 4, 125.977321, AA_L01, 465, 4, 116.470577, AA_L02, 508, 4, 127.090496, AA_L03, 554, 4, 138.617946, AA_L04, 577, 4, 144.278480, AA_L05, 528, 4, 132.183469, AA_L06, 509, 4, 127.477704, AA_L07, 499, 4, 124.920103, AA_L08, 537, 4, 134.442342, AA_L09, 464, 4, 116.139127, AA_L10, 561, 4, 140.325032, ZIC, 3786, 44, 86.046014, ZIP, 5261, 44, 119.574659, 124, 132, 
trial0039, 000600, AA_L00, 489, 4, 122.375757, AA_L01, 495, 4, 123.994128, AA_L02, 546, 4, 136.713465, AA_L03, 529, 4, 132.439749, AA_L04, 503, 4, 125.863563, AA_L05, 498, 4, 124.635208, AA_L06, 471, 4, 117.798782, AA_L07, 583, 4, 145.866669, AA_L08, 537, 4, 134.492104, AA_L09, 558, 4, 139.733800, AA_L10, 493, 4, 123.429215, ZIC, 4473, 44, 101.662788, ZIP, 4787, 44, 108.806081, 128, 169, 
trial0040, 000600, AA_L00, 528, 4, 132.068147, AA_L01, 504, 4, 126.149101, AA_L02, 512, 4, 128.113297, AA_L03, 568, 4, 142.195117, AA_L04, 579, 4, 144.971347, AA_L05, 551, 4, 137.786973, AA_L06, 512, 4, 128.231154, AA_L07, 604, 4, 151.131828, AA_L08, 517, 4, 129.481646, AA_L09, 455, 4, 113.805351, AA_L10, 456, 4, 114.204500, ZIC, 3727, 44, 84.710495, ZIP, 4968, 44, 112.913281, 119, 124, 
trial0041, 000600, AA_L00, 418, 4, 104.592467, AA_L01, 536, 4, 134.147266, AA_L02, 528, 4, 132.239573, AA_L03, 584, 4, 146.201498, AA_L04, 496, 4, 124.204240, AA_L05, 463, 4, 115.986067, AA_L06, 522, 4, 130.631276, AA_L07, 479, 4, 119.815482, AA_L08, 520, 4, 130.155865, AA_L09, 550, 4, 137.594093, AA_L10, 504, 4, 126.136697, ZIC, 3759, 44, 85.443443, ZIP, 5073, 44, 115.310691, 118, 122, 
