130.665801 132.115194 135.250851 127.219703 125.526227 132.620781 142.925497 143.543589 118.679006 131.070998 119.426385 88.318559 119.972892
121.701968 153.96185 135.79102 123.944997 131.349724 121.879821 126.301747 129.328923 143.096213 128.207412 128.807226 81.378403 127.542424
120.318801 134.499344 130.471239 123.583498 129.625445 132.94254 143.775708 111.842471 103.843443 139.406497 133.096239 91.812573 114.71877
99.901499 135.25658 148.009363 144.311799 125.560981 123.382457 121.396145 115.149418 118.99344 118.967538 130.567284 84.996731 114.162678
132.352881 110.908658 124.867401 152.877791 112.42642 157.04287 122.746897 149.726019 114.058337 141.715937 122.341391 78.604015 119.458294
146.183622 118.252611 95.915972 133.510599 117.078161 135.693453 123.716611 150.290384 122.512309 130.994892 139.220914 88.243493 112.927459
134.199426 120.614108 120.970529 129.911154 121.959428 122.20329 112.438372 122.603733 111.58139 126.473768 115.253691 86.552396 116.837705
128.003731 126.562248 121.877461 125.431633 115.886572 158.18562 131.078183 117.997518 114.059773 120.504306 106.322026 85.088706 114.965015
113.437833 154.3014 134.312688 122.62912 129.390121 141.433078 142.917116 129.274385 122.471881 132.427766 134.937751 82.040516 114.820108
134.819652 142.970093 131.726735 129.890263 111.322021 135.844209 111.50839 123.328367 128.47949 119.927312 114.941233 91.615658 113.315454
129.482807 132.567663 136.492666 123.460078 118.801609 121.501083 124.271678 121.607372 99.144799 118.757934 136.304936 88.02303 115.509458
125.147208 108.374865 129.413683 118.100202 124.25145 141.292167 129.261783 126.575755 124.156741 138.658518 143.881749 84.851317 118.251945
107.692223 140.279388 103.669372 117.38929 125.394834 128.883885 148.777289 118.875619 107.733056 119.008355 126.182551 96.864399 113.714159
145.650163 147.844465 109.325621 145.722217 145.436851 104.299216 137.592121 131.735924 139.83242 128.27469 139.274833 83.879877 119.166622
130.641285 131.827655 118.025438 142.4295 131.396029 109.184929 122.66483 109.287518 112.047043 129.310739 138.795636 78.563999 122.721401
129.234844 127.044049 129.32778 133.316549 129.192477 136.422624 150.562261 133.105227 146.967911 129.027182 127.248699 86.061511 123.533979
138.295825 125.85667 129.815602 146.20207 136.04686 134.584258 142.801063 110.650285 124.92232 156.952607 139.293578 83.045821 122.324985
136.142342 124.115911 87.698578 125.310894 128.957999 137.788098 113.3048 105.698299 129.048217 123.424508 124.538878 93.579987 117.371966
143.829689 123.74198 137.955042 144.816553 130.418566 118.213423 150.389343 122.958464 142.533947 120.194809 135.275765 88.899027 123.43483
138.263018 119.642765 117.050899 113.971704 145.734669 148.081278 136.35124 140.49697 132.48616 138.500221 123.703301 96.888434 117.995
116.507499 135.860995 145.562825 117.450037 134.611672 119.19398 107.943374 123.085948 110.290649 126.012583 116.603384 98.498086 120.195282
118.800572 127.46564 139.532758 134.243618 128.797711 141.253741 136.399741 157.409224 123.802842 124.385261 151.906404 89.412461 108.610492
