184.584495 131.403308 72.669655 136.042542
167.889632 138.139646 76.730593 116.340129
80.543636 176.464567 141.635254 132.456543
157.795075 120.905087 98.534246 155.765593
112.589265 138.165806 102.826507 168.718422
133.004112 132.043 103.807555 173.345333
144.48889 79.345958 133.618999 132.446154
135.504759 99.371889 156.679772 92.04358
158.182501 133.200452 88.554155 120.462891
119.633148 123.910433 144.50507 141.951349
130.347419 110.673418 163.977071 133.002092
121.553544 152.836407 96.079603 140.330446
76.182118 174.830072 141.199971 100.487839
91.433414 115.956496 138.180416 170.429675
141.588102 141.390659 72.061767 144.659473
148.770255 134.587897 126.775546 125.566302
169.40628 127.789912 78.448161 128.955647
154.341438 83.722086 176.281181 93.255295
141.747517 114.438703 101.341044 119.872735
116.319043 140.274833 97.514611 148.291513
156.845618 153.389519 125.866499 91.498365
117.912288 99.929708 136.979801 138.878202
102.713411 131.772243 115.928375 162.785971
137.87882 105.008458 112.67348 154.839242
127.089245 150.411486 77.535142 150.764127
118.281112 147.846652 105.821093 145.351143
133.533593 127.552437 121.618973 136.694997
169.895957 107.071912 100.73534 142.296791
118.584008 164.492732 115.21522 127.608039
121.324951 140.951848 124.339804 94.283397
158.094505 88.913177 105.002588 163.48973
144.655458 153.305583 76.278043 108.460916
133.446474 51.055579 128.13824 161.359707
183.525477 146.032968 88.081174 120.46038
148.299136 148.917557 77.299373 156.483935
108.876687 135.101337 114.785447 147.536529
184.026259 124.852365 105.573708 124.047669
155.679738 125.704447 160.780963 126.634852
159.747513 165.95011 95.900648 113.40173
115.499445 118.368072 176.487304 117.345179
112.825339 154.915398 127.439315 137.219948
116.771991 140.714552 131.773228 134.440229
117.704057 142.053915 139.172494 143.669534
160.754142 101.362198 120.903896 119.079765
91.298898 131.239372 97.684861 151.076869
131.551028 112.726211 108.342164 181.380597
137.861669 137.913981 155.255014 100.369336
106.650063 112.817672 152.523596 146.008669
162.601526 66.86006 165.439697 96.898717
134.911356 126.205222 101.432119 139.851302
118.372266 142.082072 168.924811 106.72085
140.435659 101.21373 156.831863 122.218748
75.059245 153.914806 119.16716 145.058789
119.853888 124.252774 115.002756 150.690582
112.910154 133.198947 131.612563 162.978335
150.993857 133.432006 129.157962 110.016175
126.303978 142.7363 105.135475 120.124246
142.758268 83.994991 132.201474 203.745266
131.595951 118.882192 116.508752 129.713105
123.006185 119.827672 107.573003 175.79314
164.655493 103.339986 87.971617 149.232903
159.155349 142.103709 90.019681 132.22126
123.180331 113.000678 151.669463 136.549528
144.164728 126.812068 137.469105 155.654098
130.57657 130.015228 102.159852 137.248349
158.379358 110.832419 96.073726 159.614496
120.445201 123.156808 102.135358 204.462633
118.485804 137.360347 129.454588 150.699261
139.046216 133.977058 125.230006 123.246721
127.954417 123.691901 147.308226 123.745456
134.071935 112.666169 118.712991 132.748904
132.410984 168.736358 79.582099 144.87056
127.0454 113.732644 134.152405 103.369551
151.432255 153.170132 101.454069 104.543545
149.667619 98.201543 119.258347 95.272491
138.625306 194.525205 117.740402 64.709087
124.899847 119.479477 133.720085 156.700591
147.802426 110.764458 129.994265 127.738851
124.023758 158.323205 100.023234 116.929803
124.476285 138.539925 117.374662 113.309128
129.655582 116.518789 125.99077 169.234859
109.449562 139.206976 131.118274 143.125187
151.573057 117.581595 141.874836 118.570511
172.375157 101.858378 164.939774 77.626691
74.807858 153.105822 152.992268 162.794052
129.20574 125.29032 150.322221 79.98172
80.413307 165.369615 115.537496 135.579583
101.606546 112.712151 138.212949 163.768354
184.697688 125.464315 81.218195 109.419802
128.240132 117.099517 117.566544 117.793807
161.753786 112.925455 91.822257 110.398502
89.595941 155.190688 115.442401 138.37097
133.653443 109.704617 128.731032 148.510908
142.86708 125.297834 107.81745 148.517637
154.821188 143.715139 104.041137 124.522536
154.69793 142.328488 118.62275 121.550831
128.325246 150.696626 134.153747 145.92438
117.672915 122.878781 146.329425 106.218879
92.121333 116.569526 121.348414 175.860728
117.349183 130.551739 109.492095 119.606983
95.33877 133.09882 105.054923 164.807488
154.733218 123.818082 135.405453 107.643246
168.498434 122.872758 95.007427 137.421381
68.699871 141.600725 111.173853 192.225551
106.638798 149.348953 126.732926 150.079324
145.010699 148.46371 116.358122 116.56747
139.571354 108.530871 114.50208 143.995695
83.332338 168.099763 129.133417 181.934482
156.912909 97.711427 159.241601 128.534063
133.006935 169.317079 110.949194 125.826792
154.546199 111.369858 143.776748 90.107195
125.07491 164.215662 86.657583 145.751845
166.959791 105.883598 138.625535 112.131076
144.983427 128.457898 113.423558 122.435117
120.132649 136.217475 141.430937 110.818939
147.455461 127.458221 109.464238 133.62208
167.809577 137.601259 118.26774 130.521424
149.302659 137.645859 123.478102 109.77338
144.557454 121.799507 129.843802 95.799237
115.31121 188.468399 138.289015 95.231376
125.474959 159.134079 128.676234 108.414728
102.635903 120.289524 142.101433 115.57314
126.255291 136.520742 119.557741 149.866226
189.606533 148.157307 75.139927 102.196233
135.789353 192.804848 69.511147 117.794652
124.353839 130.912422 137.516743 151.016996
142.997514 141.778041 125.397349 104.927096
156.350726 131.955304 125.30818 86.285791
127.538717 109.544396 143.775176 149.24171
75.903502 169.575659 133.91042 117.110419
86.566731 180.238731 145.619937 96.974601
151.767238 147.833221 132.022687 100.076854
151.363048 108.46573 146.687395 134.183826
166.646335 158.808614 96.157414 70.187638
187.354605 121.721774 116.115018 110.608603
151.447209 144.467984 90.810305 127.674502
105.2184 146.203654 162.24244 97.535506
133.278494 115.208533 129.801289 155.211684
76.875161 139.586331 120.976751 160.561757
165.826449 135.764285 84.480712 102.728555
120.433705 116.943216 172.736118 139.686962
141.271227 131.015236 97.911865 134.801671
104.176424 191.804966 112.683585 82.935024
138.936902 150.993006 116.23563 84.834462
127.529329 161.018741 74.279976 151.171954
166.487052 128.502113 117.142695 124.568139
95.004469 113.591365 127.070102 171.434063
92.878946 134.235223 135.854822 162.53101
109.645802 92.427941 140.840675 134.285582
167.925936 74.050185 115.391437 167.932442
193.474189 73.153325 122.173453 125.199033
140.183405 112.282638 117.736396 125.79756
159.059917 136.902346 97.81143 154.626307
160.648979 105.957864 119.895223 120.397934
171.097728 99.158354 130.360202 128.583716
124.750469 151.183425 91.823335 127.242771
61.161034 120.265946 183.565425 119.907595
146.450542 105.368568 114.228664 166.952225
141.486526 167.819943 159.157048 62.936482
136.346781 143.930289 128.014896 112.508034
154.596272 156.407765 87.668095 153.927867
133.135507 116.275189 117.815416 103.073888
102.436484 116.873557 137.938647 160.451313
149.48162 114.292272 82.483893 142.042215
117.688707 126.075008 136.569247 124.667038
117.814729 166.277138 117.059909 146.448225
110.687853 133.59178 147.203101 119.617266
176.245688 135.009865 118.270594 118.073853
127.62981 165.057048 114.17693 121.436212
108.534205 110.591016 146.713482 113.461297
168.501741 92.220316 134.295033 140.282909
159.039229 140.89131 115.850565 96.018895
120.754028 122.502574 137.607862 101.335536
126.807122 156.787875 133.071552 113.23345
143.25657 94.657234 120.680994 144.605202
158.188576 128.503193 124.226737 102.681494
173.416807 120.699318 114.541189 118.142686
138.006249 147.740416 133.418818 103.534517
176.210692 116.356767 136.07422 97.458322
148.66177 139.558648 135.647525 91.432056
156.969658 113.494963 164.219632 91.615747
158.655683 90.27783 100.474303 191.592185
130.208444 116.98174 167.118306 122.99151
123.155761 171.492233 145.587176 79.36483
152.435995 125.849232 107.622988 133.891785
169.622133 112.73999 106.157803 141.080074
182.414471 127.944763 121.181428 84.759338
79.777179 176.960346 121.310691 149.651785
118.771342 113.554654 137.940119 156.033885
95.650857 127.291549 109.326834 163.23076
139.98032 168.108602 124.249936 109.061142
151.330577 126.624438 91.220237 124.824749
154.748037 128.940257 77.362905 148.748802
172.781558 179.673122 103.322991 101.422328
148.686138 106.441745 130.508452 128.763665
110.58632 145.813643 106.799402 129.800635
110.001416 172.076805 111.728075 115.193704
90.529859 173.132294 145.5476 108.090247
135.754331 142.61276 95.981689 173.051219
139.093849 147.936113 138.257837 141.612201
187.484008 94.245865 142.183862 116.186266
152.769601 105.750729 151.673046 116.206623
92.092357 141.66879 146.848607 116.690246
147.112942 103.564498 115.799754 141.922807
141.334285 92.90191 133.885866 160.97794
102.931062 119.077616 104.633441 152.857881
97.291969 114.273027 148.241138 171.393865
114.310589 139.078012 135.533199 92.5782
109.931416 140.698378 132.83356 155.136646
123.565328 153.557439 136.201331 98.175902
136.156654 137.147497 130.190076 143.005773
109.401723 176.730043 102.34399 104.824244
150.144267 86.502887 158.040298 110.012548
114.081386 180.884851 95.80302 129.730743
133.252919 140.956609 120.725611 112.764861
125.974736 117.976558 107.294446 182.45426
147.446811 142.785681 109.154801 124.612707
177.951716 120.215355 120.860049 123.67288
186.531909 126.477993 107.840455 105.349644
154.518974 118.799057 80.198288 134.38368
93.193133 151.393437 91.742529 176.770901
138.989722 105.422567 106.819959 177.667751
174.303306 77.227812 98.033332 164.73555
140.891848 98.305333 141.17319 143.829629
110.430026 176.840747 117.738028 99.391199
161.908695 73.77363 142.822417 126.395257
131.401562 143.289382 111.231787 123.877269
149.037088 107.133197 159.662327 96.067387
129.670868 136.265299 87.463372 135.300461
128.604589 141.677874 133.520355 122.297183
127.467799 108.365333 153.677359 123.88951
117.540359 104.614767 150.26436 114.080514
110.539759 198.529257 96.580809 101.850175
134.426526 125.080105 162.737955 132.655414
137.490614 133.049197 92.248379 132.21181
143.733278 141.171154 138.584111 122.211457
141.996909 119.885102 113.211517 185.306472
146.185572 149.032697 154.880042 99.301689
139.012845 119.123155 106.352229 164.711771
161.024978 131.729127 136.275418 95.970477
155.763808 125.995748 130.458288 127.482155
101.129683 155.567015 137.894761 167.50854
110.984634 174.490152 116.031733 154.493481
105.088179 141.705598 150.255149 142.151073
151.307059 161.294279 144.249333 102.64933
173.900791 121.257616 127.002938 130.038655
190.54783 139.147987 81.005991 114.898192
141.889957 131.725048 89.98223 150.502765
137.636741 142.665604 105.139207 158.058448
162.009029 143.737003 107.129167 126.324801
150.228294 155.628394 115.050879 89.192434
127.909332 127.20711 125.292895 110.590663
158.604364 121.016475 131.756045 104.923116
132.741894 142.081229 128.48016 129.996717
132.377783 119.086253 100.442016 141.893947
150.063913 136.761054 98.480937 168.994095
155.740086 130.730438 114.952857 105.07662
113.211378 128.82065 125.510403 128.457568
125.326443 171.93991 137.399865 91.633782
111.591608 148.680451 148.047763 76.280178
139.592644 111.946376 127.241874 133.819106
115.188458 126.295183 84.983681 130.832679
140.192818 107.943851 95.578433 132.984898
142.619305 137.294709 89.101055 124.58493
157.3104 135.549153 87.801324 139.739123
112.825538 122.965088 124.35474 146.854634
123.935447 148.247707 110.482551 145.034295
192.183993 118.764818 145.733739 122.717451
142.604983 136.579083 116.882035 132.733899
160.40807 131.570696 168.287795 93.133438
126.86745 119.937178 135.278498 123.216875
132.03059 115.662444 148.853544 136.453422
133.835976 146.105123 135.375355 149.283546
119.501502 138.783253 88.094754 137.720491
96.382425 133.077509 132.837396 145.802671
133.720379 153.508142 153.872883 106.098596
110.227307 199.456098 122.459889 94.956705
161.584725 144.115383 138.698285 58.601607
141.00516 90.327442 167.204683 126.462715
117.952572 123.376071 153.847033 128.424325
120.982752 111.159463 118.87061 164.787175
99.752131 199.843364 73.076538 127.327966
119.006523 146.450376 136.922597 132.320504
107.324991 113.92152 165.915501 95.137988
119.953728 97.875333 123.080182 160.690757
125.41428 142.012527 102.515412 146.55778
152.189725 115.162389 116.365074 117.282812
112.092752 117.695931 109.673467 154.03785
165.608297 146.086874 113.915605 84.289224
124.34567 152.150797 98.852104 150.451429
168.693459 114.632107 89.173786 105.900649
175.04947 106.747029 113.416128 137.887372
124.711633 179.586998 89.861532 119.739837
100.140481 165.101635 137.397577 130.160308
129.109652 134.848787 99.648477 158.693085
78.793525 128.767644 181.537831 131.801
109.96284 126.165702 102.06188 149.609578
135.996618 160.779035 158.706179 87.018168
144.781133 167.98188 96.021061 119.315926
131.590296 164.381233 119.015135 91.913336
121.810669 149.592862 129.908859 129.587609
168.920114 123.51384 111.927245 97.138801
154.621066 103.771929 137.749412 94.157593
152.585324 68.144931 162.274377 119.295368
109.31268 138.472627 117.257617 132.157076
165.012325 102.741251 152.031692 113.614732
121.35478 138.578281 153.007001 95.459938
125.191781 122.61309 107.757633 150.737496
177.301988 130.204198 100.067422 127.626391
144.921173 114.95942 160.614537 101.604869
132.102939 133.384802 122.928098 116.484161
94.673931 148.890588 148.526032 129.409448
118.494239 143.990154 135.909927 117.505679
218.344791 150.552166 82.058268 89.444775
144.644983 130.305526 132.393921 116.95557
126.616533 154.462558 143.453015 80.267894
165.532017 124.300572 128.46767 105.299741
136.74283 155.196959 97.708205 113.052006
120.565529 114.226701 129.633957 129.273813
130.166261 172.761301 100.252039 125.320399
147.058485 96.737602 139.212451 103.891462
124.634453 122.925306 113.628717 136.811524
135.700269 147.761021 128.868889 127.069821
130.079739 146.014505 113.327255 120.378501
101.431064 114.761942 120.640093 123.166901
134.982198 160.82973 106.08827 132.299802
127.076488 136.147491 120.507127 135.168894
165.527938 109.5384 113.323112 152.31055
108.03875 130.973189 133.815127 155.072934
118.786659 113.751745 127.961082 133.600515
114.704506 150.39899 125.264992 131.431512
131.489033 105.415101 113.165264 176.630601
102.580069 164.550854 116.10921 160.859868
111.771302 129.842487 121.400004 148.186206
86.049245 149.408009 127.450822 120.291924
148.166327 157.72611 110.856045 85.551518
158.869004 131.247208 134.230001 144.853787
141.568882 84.192933 108.904036 154.534149
138.548536 168.578262 130.996948 97.176254
138.992055 147.174394 94.929037 130.304514
148.94774 115.780994 179.065088 89.406178
143.429208 184.630212 101.89535 147.24523
149.024232 108.658638 135.861554 124.555575
113.36009 116.780086 191.101574 105.358249
167.098021 100.822479 99.989719 163.989781
150.649582 112.576795 96.987 148.786623
133.267469 138.084142 107.445219 122.303171
87.685913 186.554944 136.365854 83.593288
117.552256 138.149023 127.404196 132.894525
101.396342 94.36192 154.068326 127.573412
113.095757 161.772325 143.473563 148.358355
138.33098 154.103715 113.64359 125.221715
118.853543 119.001313 113.681356 124.563789
137.665408 142.129174 52.328819 160.776599
143.027154 173.67025 103.850567 116.352029
122.628392 141.130097 107.847342 156.394169
95.73355 128.000968 110.397618 137.567864
123.365726 128.309952 110.966183 134.058139
120.246636 154.456136 126.514991 126.982236
151.936877 162.805162 101.414166 92.743795
113.885806 100.795709 126.651681 126.866804
127.546459 130.277083 119.810925 123.265533
129.601948 113.278791 90.150761 122.568499
126.707838 149.728492 109.076307 108.787363
109.991249 114.169617 137.547946 152.091188
115.534319 87.267503 162.132521 138.465657
112.431894 108.317243 154.842855 148.408008
167.962942 116.9799 139.892741 125.164417
104.461478 140.180712 126.235636 108.922174
95.12856 184.795504 95.148336 149.327599
130.465354 142.151501 116.92061 108.062536
109.325318 149.032531 139.792377 135.749774
151.114521 158.851957 127.341396 117.392126
144.328852 105.616812 121.480626 128.67371
128.621799 147.777012 99.617421 139.883768
146.465501 132.140251 133.513517 108.380731
159.605525 134.985343 90.752996 127.456136
146.979876 127.207499 152.168316 121.744308
108.893848 130.458961 119.175271 141.37192
119.703173 148.761681 140.730524 108.004622
168.440461 100.590232 109.444636 148.024671
139.500274 142.387632 125.753955 90.458139
98.851796 148.082211 150.193797 123.472195
128.733805 129.583404 162.518536 118.964256
129.825179 141.695088 94.033145 153.846588
124.79107 132.683078 103.071027 161.454826
155.664177 140.81215 113.792856 99.630817
155.810705 137.49732 109.877331 81.614644
131.211721 111.341141 111.250432 150.296705
143.532513 141.592962 123.436228 84.238297
118.976382 168.544729 75.536529 126.14236
148.493529 78.58679 104.998328 166.521354
179.783063 85.024629 108.264947 158.727361
149.495536 128.798799 105.222244 139.983421
109.301147 142.193442 129.055086 125.250324
201.84778 77.611882 125.813925 102.826412
155.093847 98.860021 95.45163 169.294502
130.31493 132.693987 110.417953 144.873129
127.772513 143.826945 98.174044 142.826499
105.751349 127.120978 87.024682 184.002992
150.708977 134.560995 120.458632 119.071396
111.855943 96.480927 202.092997 108.570132
137.721489 104.093419 122.714268 119.670824
140.680639 141.306643 112.648707 102.96401
148.030173 143.713457 144.623266 134.533104
101.585135 152.069409 119.184611 140.960845
114.274189 123.80191 134.55316 141.070741
131.447645 109.43039 143.898153 131.223812
92.831665 136.700417 126.610698 143.85722
104.125324 91.187224 107.886888 178.800564
134.601464 108.629304 141.108358 121.560874
135.119636 102.30288 141.235955 114.941528
111.147636 133.711315 136.984343 120.756706
158.150926 88.996488 144.521209 134.431378
134.168798 148.625928 117.234724 112.57055
127.087265 118.391542 104.398738 159.922455
127.68436 170.331072 111.676889 104.907678
152.422356 137.037085 87.936129 124.10443
135.361593 112.019817 127.592287 137.326303
132.159619 162.306963 120.622808 98.11061
118.608575 155.742729 92.62188 146.426816
192.373695 104.983536 103.24801 129.594759
127.938909 127.831995 147.313642 143.115454
168.78221 189.978856 87.202509 102.136425
131.542237 106.073626 156.221096 86.563041
123.891858 115.690785 122.549532 135.667825
154.645099 125.46271 93.091596 150.200595
124.74207 158.065946 91.407617 150.984367
129.402201 113.435068 118.075928 137.786803
120.236175 120.989613 115.904873 164.569339
108.971634 104.326545 129.586549 128.515272
161.373163 141.203664 93.869394 112.753779
132.101983 145.392395 116.091859 142.713764
145.031325 128.513124 122.543563 154.011988
105.624123 106.764892 141.49112 174.519865
