133.264723 129.899434 138.440261 152.084507 122.040987 131.155683 122.213281 109.187553 134.678255 114.174647 89.398402 116.907113
123.471842 139.893585 139.739901 118.306594 119.699242 136.930016 130.963684 129.759251 128.128536 128.383811 99.545274 116.270502
112.452135 124.201747 118.137976 113.033983 113.337535 127.926509 130.745586 145.766434 133.10444 120.49578 87.078355 117.516907
107.703513 110.457054 128.581669 130.984734 128.823561 150.486238 118.42536 114.620031 138.724823 123.671532 80.179041 123.641094
125.439424 128.951404 140.433658 129.868298 150.079622 119.223103 137.679088 121.626452 121.483794 123.647916 78.853571 120.675269
127.870317 138.677334 117.989981 113.012128 116.864618 123.166795 139.8122 138.495131 136.047243 142.251829 93.29006 123.079251
118.053825 144.927151 140.95637 116.064891 139.958455 111.4393 148.449986 145.956848 141.24249 135.357916 94.714109 115.635234
117.823334 129.431978 146.055322 136.667784 134.523538 142.294071 125.783066 137.066764 122.536808 136.525846 89.617088 118.318502
122.089528 115.457844 134.773033 116.10342 131.803191 147.468087 131.080338 113.409239 125.640622 142.541263 92.676677 112.130908
127.299797 126.667758 124.178487 127.773637 114.898547 131.582544 104.219288 136.893477 123.074746 134.453386 92.221455 117.092939
134.161489 138.951195 121.631973 133.69874 143.598043 123.262032 137.097322 131.234463 128.398086 130.272344 86.09726 125.056768
138.162108 121.359954 142.993913 109.329787 125.337836 124.75429 114.601912 144.155678 119.508532 132.580328 91.789986 118.752347
132.73891 141.669194 141.032211 144.570296 127.757303 131.305861 145.863264 156.907022 139.499928 144.633721 86.057841 114.23964
116.298685 138.549819 107.384806 144.080103 119.516206 115.546467 122.354283 118.415493 115.267215 120.50622 89.125871 114.67692
126.778884 139.666241 108.729273 136.007004 136.42555 123.536971 116.626003 128.875168 128.864084 138.658088 85.751752 126.051223
112.904942 147.691927 132.415253 120.121474 142.74427 142.270509 113.018601 123.132471 123.179577 140.673711 94.519622 115.171039
129.376188 129.038644 120.89296 150.072046 123.601192 145.15067 109.859508 127.887023 129.876871 142.323609 92.440591 115.32498
136.590355 125.455527 133.445812 150.750255 141.395227 129.152443 132.820767 132.796179 123.249764 131.810237 89.260928 113.401202
135.63097 131.782809 132.768678 134.629741 144.309726 138.831596 147.77998 137.526916 133.724255 144.38617 84.336247 116.834586
136.095178 114.056153 115.807339 110.27433 134.848281 118.239305 115.367181 121.054151 133.333897 136.540076 84.093783 114.554772
128.117301 141.564295 136.607931 138.930442 146.114246 117.419827 135.155172 123.901001 143.473045 139.054065 90.020478 120.83522
125.643584 147.223603 134.52617 135.929547 121.133799 114.253179 139.296926 124.472303 124.660242 116.662487 80.671113 111.824174
129.238383 109.249615 151.574485 126.742235 141.619704 131.467575 150.900606 111.794117 137.68347 127.721107 85.904518 117.619001
117.842769 134.140962 118.414559 133.350815 131.833158 131.265698 161.698122 130.396075 117.672399 136.150389 102.471429 114.936303
132.992319 143.182881 133.555396 133.380642 133.528605 103.444344 140.373474 123.461704 126.269941 130.085369 88.604988 115.960951
112.136335 99.703029 109.410975 130.782003 132.913259 114.544483 110.579833 128.838676 120.688456 127.506978 86.114747 119.875796
135.402072 100.041419 146.616364 130.388728 130.246391 111.271169 129.052848 127.755099 140.801174 126.151798 84.792728 125.527539
136.993026 136.028043 125.153436 114.348743 114.441783 124.138437 129.175306 132.434625 118.245517 119.600682 89.95452 112.062789
118.493897 125.827478 126.331975 139.506654 125.131446 126.37165 129.939709 126.403665 133.307608 122.272223 85.249812 119.810523
130.50008 145.092786 125.520909 125.649705 129.894425 107.824862 118.327893 138.56921 133.298794 157.027499 86.513982 112.649094
111.45444 135.233412 134.495416 145.838612 127.245521 136.869438 120.724594 137.236443 132.387459 132.389832 84.720903 115.0859
115.113395 125.283285 136.93656 133.944006 116.237004 133.412945 125.632544 108.964208 123.162843 125.120051 88.568896 113.175936
134.86578 122.268672 122.043536 126.698672 123.658772 126.493956 128.247035 128.416497 136.67529 135.373141 85.692442 114.035617
120.823796 142.363917 134.342317 137.18725 116.468492 126.379391 121.413852 118.892156 120.391793 127.946269 84.65925 117.662638
125.107473 130.865932 127.874793 141.534612 124.794945 117.260869 120.194298 115.568218 114.502638 128.506352 94.190783 113.24466
113.91697 132.283712 137.178522 125.386255 110.257981 115.068728 125.273242 129.809488 108.29224 104.79676 89.997047 111.297144
118.365506 120.168203 126.624471 114.710128 107.529795 143.261375 115.432068 125.62942 114.86481 125.217626 101.261566 116.097216
124.175992 122.415185 134.096345 122.279484 121.875546 102.930308 122.049484 119.682337 113.877533 120.667433 91.106456 115.47994
127.633011 120.44932 104.138265 130.776204 129.460916 129.749762 126.96348 111.653657 123.078973 132.321673 87.013523 117.443271
122.970017 122.35495 138.081409 109.778352 143.7551 124.854414 123.654506 146.342174 114.535214 132.600445 84.873276 115.315216
143.270576 132.817226 115.77258 131.222037 137.468702 129.82414 133.061418 121.630221 113.80923 126.255594 84.046841 122.054821
150.473532 128.225236 135.023622 118.734877 127.419693 105.665377 147.386112 145.634804 104.877555 149.185993 82.250041 124.352067
134.488991 148.318016 149.846089 135.989099 126.930934 131.395758 134.9957 145.065932 124.685786 127.985925 91.895015 121.972965
119.841024 127.321553 131.239048 131.31769 127.148663 140.808432 138.227055 151.081013 138.78591 111.588907 94.698585 112.814206
132.450532 149.969583 140.016171 147.573277 110.924322 136.736839 149.071635 125.835096 141.369838 149.425331 87.477514 123.011338
126.219935 122.723463 131.825161 149.966978 104.752905 119.917996 134.368971 127.528791 140.142362 141.491493 90.238583 119.448866
153.276114 134.118989 138.09171 121.246587 138.773945 146.983069 136.393029 139.52622 143.590635 135.356412 84.147968 116.910513
118.297028 135.568888 149.102532 123.32755 153.647522 121.849498 126.745726 129.498483 131.620483 114.826645 92.965565 110.535857
127.918692 105.913536 130.971368 122.403907 129.174192 113.24884 120.775628 120.931793 129.226055 131.333268 85.320879 122.93846
116.174178 131.163078 126.883753 120.453657 133.898833 114.841465 130.295306 124.107823 137.563954 114.560077 88.095901 114.000269
138.421778 136.035496 116.390453 131.251336 148.538607 130.929123 125.162864 133.040455 142.024562 133.189706 80.280614 121.470806
138.913605 131.848141 140.224021 124.387638 129.300855 117.301299 125.085547 153.510779 131.555897 121.890654 89.549281 121.130861
124.965636 130.464287 114.44207 110.116476 150.494259 130.451358 132.413057 129.877715 135.683109 141.647558 92.407081 114.360598
132.569322 124.226368 124.943273 126.873738 132.147359 119.339159 123.385817 124.506123 121.380558 129.36481 90.065529 120.344787
125.780065 111.393229 135.581564 118.2695 128.775284 133.074595 138.024646 104.02863 119.361622 124.258213 97.665892 110.147986
120.563888 128.764414 123.085233 129.858804 107.064387 116.845771 131.849183 133.458261 126.568307 133.360281 93.319223 114.483638
130.007555 143.25472 121.217715 135.535716 112.928346 124.236615 106.776621 131.305111 119.07894 128.405948 88.74937 113.159967
118.886508 114.815556 118.33333 138.779507 139.878386 131.446628 126.600016 132.471836 118.611513 138.985122 79.445978 120.025985
98.956463 141.483796 123.411661 123.463907 139.67751 134.964986 126.593393 131.338002 156.775093 125.175596 87.797627 113.353245
145.772102 127.982509 167.041386 124.53762 111.749452 117.290862 128.196505 108.847733 132.314218 119.807082 97.352656 108.302847
137.758461 122.672018 142.818102 123.519515 129.871918 152.375508 120.625293 157.269602 124.16943 138.418579 89.068657 119.363304
133.424111 124.550566 127.799412 127.791982 127.080834 143.667855 122.985116 146.103583 124.268907 122.747524 79.758195 118.089997
92.214035 123.263446 160.402006 119.233868 117.991161 128.744371 143.13844 121.947245 123.386151 117.176938 86.570433 112.066143
122.464113 130.507732 116.047222 125.128334 125.275803 119.160119 144.322081 138.42929 131.892088 129.014846 91.378865 114.644624
131.952774 128.849542 132.314376 138.959103 145.886977 146.393974 143.232526 126.232485 144.498446 129.797554 77.264962 120.792515
124.428851 136.415241 121.909546 131.839714 121.955093 114.071189 137.647626 127.363406 128.405942 118.473461 88.682596 113.566489
150.983978 117.089115 143.781584 130.768275 129.724164 119.025078 145.80742 122.615876 110.200017 134.547242 85.540012 120.615193
147.71686 112.307737 137.24326 157.073531 161.680472 120.97882 147.235064 131.160328 145.000497 132.109549 93.582498 119.030582
126.472121 134.333729 134.714383 126.41934 132.372904 108.924625 125.812382 140.930708 150.384032 132.651291 83.710185 113.174768
139.484374 135.065163 122.129596 126.956004 138.641204 123.937606 129.103377 115.670199 130.513856 138.968586 92.399234 118.171679
127.356656 143.362439 134.023636 166.900571 148.520077 142.506053 152.098247 133.304573 151.250889 138.959947 92.964438 121.441645
121.465165 113.581929 122.905742 139.531254 118.668334 118.104624 126.244121 125.792251 132.298966 113.416709 91.332942 116.075322
134.363035 138.189131 134.199965 151.127995 108.768324 123.956723 140.480346 133.124416 135.382805 114.271629 85.917791 111.867266
125.133818 122.034642 122.122936 154.079987 126.400266 144.098778 128.398238 138.77898 133.088494 152.196545 93.20242 119.585518
149.489353 121.613958 125.915214 137.191958 125.975355 131.181449 111.868305 126.794058 139.058863 129.859632 94.294894 112.45982
125.110622 117.062811 117.757685 119.327628 106.375281 135.213196 112.42749 120.845116 123.555599 114.96971 84.241213 115.563775
113.847568 137.771799 101.955347 139.013513 104.106521 134.144186 135.792696 128.300619 111.164103 131.652152 95.371175 116.96987
145.983923 158.217617 127.722812 138.64541 138.195712 129.461927 133.016647 166.986294 130.485442 129.773994 95.129609 108.644047
