0.0 128.047827402
0.1 128.039880428
0.2 128.040921112
0.3 128.314098881
0.4 128.267936845
0.5 128.277688297
0.6 128.223848791
0.7 128.380102244
0.8 128.171925119
0.9 128.364552383
1.0 128.461759814
